_id,Establishment ID,Inspection ID,Establishment Name,Establishment Type,Establishment Address,Establishment Status,Min. Inspections Per Year,Infraction Details,Inspection Date,Severity,Action,Outcome,Amount Fined,Latitude,Longitude,unique_id,area,score
594,10803582,105322018.0,6IXDONUTZ,Food Take Out,83 PORTLAND ST,Pass,2,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2024-02-07,NA - Not Applicable,Notice to Comply,,,43.64415,-79.3997,9ef8c8ea9508ab58c982712f2f01552f,other,0.416
598,10767367,105065453.0,6IXSIDE BURGER,Restaurant,"777 WARDEN AVE, Unit-3",Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-11-01,S - Significant,Corrected During Inspection,,,43.72461,-79.28529,db44d36954b9d78ff13c861f39f64792,other,0.24
604,10569370,104988931.0,6ixTriangles,Food Take Out,127 JEFFERSON AVE,Pass,2,FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12,2022-06-20,S - Significant,Corrected During Inspection,,,43.6395,-79.42193,3b3b2273d02c4f82f0459dad7d81083b,other,0.486
614,9000122,,7 DAY CONVENIENCE,Food Store (Convenience/Variety),"2480 GERRARD ST E, Unit-5",Pass,1,,,,,,,43.68747,-79.28453,0a97bb97bc24b215635a26160f306d12,other,0.5
616,10467934,105046020.0,7 DAYS CONVENIENCE,Food Store (Convenience/Variety),669 BLOOR ST W,Pass,1,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,2022-09-26,M - Minor,Notice to Comply,,,43.6639,-79.41583,40e46b7145e888a31922f52a65b6e1cc,other,0.692
617,9417941,105196939.0,7 NUMBERS,Restaurant,307 DANFORTH AVE,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-06-20,M - Minor,Notice to Comply,,,43.67696,-79.35385,88738b9af1132b3de1755536d9da48d8,other,0.246
620,10273767,105098718.0,7 NUMBERS EGLINTON,Restaurant,516 EGLINTON AVE W,Pass,2,,2023-01-12,,,,,43.71025,-79.38215,4e68e99fd9ac703b51d12f2c468a2586,other,0.5
621,9000144,105074552.0,7 WEST CAFE,Restaurant,7 CHARLES ST W,Pass,2,,2022-11-16,,,,,43.6685,-79.38669,6c71e207b1df2222ebcd74afff1e5e08,bloor,0.5
628,9013817,104997216.0,7-ELEVEN,Food Store (Convenience/Variety),"1730 BLOOR ST W, Unit-1",Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-06-27,S - Significant,Corrected During Inspection,,,43.65493,-79.45886,bbb57c982007359a35d51d76e713123b,other,0.236
703,10509563,105044744.0,700 CAFE,Food Take Out,255 FRONT ST W,Pass,3,,2022-09-23,,,,,43.64392,-79.38764,523c03ca04545f75c840415b458e8bfe,downtown,0.5
709,10353759,105067209.0,77 FOOD MARKET,Food Store (Convenience/Variety),138 HALLAM ST,Pass,1,,2022-11-03,,,,,43.66721,-79.43165,67182856333f119d1bcec9bb1c5efcf2,other,0.5
710,10380508,105082809.0,777 VARIETY,Food Store (Convenience/Variety),3095 BATHURST ST,Pass,1,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,2022-12-02,M - Minor,Notice to Comply,,,43.72067,-79.42982,1cfc93245a654b298f1c87ef0baa4a56,other,0.62
715,10768868,105380084.0,8 MILE PIZZA,Restaurant,9 CHARLES ST W,Pass,3,Use food equipment not in good repair - Sec.  8(1)(b)  ,2024-05-14,S - Significant,Notice to Comply,,,43.66849,-79.38682,694ecf586b6ed34326fe1b85d54bc4b1,bloor,0.336
723,10509153,105115799.0,8 Noodles/Eight Noodles,Restaurant,3309 SHEPPARD AVE E,Pass,2,,2023-02-06,,,,,43.7783,-79.30887,6acc490485f1504a992c3a6fb77b15e5,other,0.5
725,10778738,105157872.0,8090 KARAOKE,Cocktail Bar / Beverage Room,"530 DUNDAS ST W, Flr-2",Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2023-04-20,S - Significant,Corrected During Inspection,,,43.65288,-79.39897,ce131ba66a2ad90f7d32a214ea193c3e,chinatown,0.679
733,10761990,105027031.0,84 NASSAU ST,Restaurant,84 NASSAU ST,Pass,2,,2022-08-22,,,,,43.65505,-79.40332,5ef24b498fd0d3cb3db27dec070fa84f,kensington,0.5
737,10489414,105150006.0,850 DEGREES,Restaurant,3455 LAKE SHORE BLVD W,Pass,2,,2023-04-17,,,,,43.59532,-79.52976,89aa05cd413ac706b79c1eea49541227,other,0.5
739,10641149,105174676.0,876 JAMROCK RESTAURANT,Restaurant,"6210 FINCH AVE W, Unit-101B",Pass,2,Fail to maintain ventilation system to ensure elimination of fumes - Sec. 11,2023-05-16,M - Minor,Notice to Comply,,,43.74264,-79.58969,fa2a66c37e8c60a552f956d29834e603,other,0.401
745,10813969,105393780.0,9 MILE JAMAICAN AND INTERNATIONAL CUISINE,Restaurant,1334 BLOOR ST W,Pass,2,,2024-06-05,,,,,43.65838,-79.44354,8f64ef2938559492492eaaf00d130196,other,0.5
746,10379160,105033449.0,9 STAR FOODS,Food Depot,1771 ALBION RD,Pass,2,,2022-09-02,,,,,43.74296,-79.60795,6d3e246c8e8bae563ef2c8bf41d12115,other,0.5
749,10748948,,90 MORNELLE COURT FOOD PANTRY,Food Bank,90 MORNELLE CRT,Pass,1,,,,,,,43.78782,-79.19612,178c2110675f8ea1ca257a608e096df4,other,0.5
750,10780835,105171927.0,915 DUPONT CAFE,Restaurant,915 DUPONT ST,Pass,3,,2023-05-11,,,,,43.66999,-79.42985,abbb236c4781d862378f458713e3fa90,other,0.5
753,10812820,105386393.0,955 CHINESE FOOD,Restaurant,2252 QUEEN ST E,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,2024-05-24,M - Minor,Not in Compliance,,,43.67308,-79.28672,393d84b8aac0ab3288866dd8c982987f,other,0.668
758,10797459,105276399.0,99 BOTTLES,Restaurant,925 KINGSTON RD,Pass,1,,2023-11-02,,,,,43.68019,-79.28874,dd225f2e620cfb8acdd7c958c79907f4,other,0.5
760,10699275,105015338.0,99 MYTHIC TASTE - NORTH YORK,Restaurant,5418 YONGE ST,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-08-02,S - Significant,Corrected During Inspection,,,43.77553,-79.41525,07838962b1316d5433f2b0df1d9a180d,other,0.231
765,10652896,105044458.0,99 SUSHI,Restaurant,170 EGLINTON AVE E,Pass,3,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2022-09-22,M - Minor,Notice to Comply,,,43.70804,-79.39322,5f01d15ab30c610ac63260e527f581b3,other,0.238
778,10787998,105216662.0,999 SUSHI,Food Take Out,"31 TAPSCOTT RD, Unit-99",Pass,3,,2023-07-21,,,,,43.80659,-79.22201,7a1a2b33eb5ec9fe561692c384668d82,other,0.5
783,9000174,105262267.0,A & A CHILD CARE CENTRE,Child Care - Food Preparation,3380 MIDLAND AVE,Pass,3,,2023-10-10,,,,,43.8093,-79.29035,518502f6b23408cbeac7a5b2be196c70,other,0.5
788,10756613,105128025.0,A & B WEST INDIAN GROCERY STORE,Flea Market,"8 WESTMORE DR, Unit-W2/3/4",Pass,2,,2023-02-26,,,,,43.74227,-79.60457,ee8c98bcc8ea61b47460b4db8f78c23a,other,0.5
791,10764677,105044862.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,1745 ST CLAIR AVE W,Pass,3,,2022-09-23,,,,,43.67393,-79.46017,96f71f8a89e552dc83b275328e6b8113,other,0.5
804,10455031,105043398.0,A & H CONVENIENCE,Food Store (Convenience/Variety),"70 PLUNKETT RD, Unit-3",Pass,1,,2022-09-21,,,,,43.7596,-79.57035,731550e2270343589f42f154381680db,other,0.5
805,10384734,105042951.0,A & L MINI MART,Food Store (Convenience/Variety),839 BLOOR ST W,Pass,1,,2022-09-20,,,,,43.66249,-79.42331,7d1d0d6596b5fc876bc26c24bcacc1e3,other,0.5
806,9018891,105089874.0,A & N TAKE-OUT,Food Take Out,1427 QUEEN ST W,Pass,2,,2022-12-21,,,,,43.64049,-79.43708,a7af5e84cfcb754254384d72188706f4,other,0.5
811,10476099,105035495.0,A & O International,Food Depot,"70 BELFIELD RD, Unit-14",Pass,1,,2022-09-20,,,,,43.70431,-79.5707,fdca5b7cea70730a3ffa17f82a954783,other,0.5
812,10501222,105084086.0,A & T FRUIT MARKET,Food Store (Convenience/Variety),3375 BATHURST ST,Pass,2,Operate food premise - appliances not arranged to permit maintenance in sanitary condition - Sec. 9,2022-12-06,M - Minor,Notice to Comply,,,43.72604,-79.43093,1c81096273aa47efee37d437dd0276b0,other,0.746
816,9000198,105126216.0,A & W,Food Court Vendor,"250 THE EAST MALL, UNIT-222",Pass,2,,2023-02-23,,,,,43.63279,-79.55468,f648ef43506d6e2939eea8168582cd12,other,0.5
959,10664621,105113023.0,A & W 4458,Restaurant,"1400 NEILSON RD, Unit-B1",Pass,2,,2023-02-01,,,,,43.80918,-79.22282,5eddb166f19ee22c96e471baacff3ae7,other,0.5
962,10385317,105202868.0,A & W EXPRESS/COUNTRY STYLE,Food Take Out,"20 BLOOR ST E, Flr-8",Pass,2,,2023-06-29,,,,,43.67076,-79.38544,78202cde7eded90abb6ae3545d6b5c7f,bloor,0.5
965,10621720,105105642.0,A & W RESTAURANT,Restaurant,"1115 BLOOR ST W, Unit-4",Pass,2,,2023-01-19,,,,,43.65993,-79.43477,496292f47f2e18eafa86dab4a60b5f37,other,0.5
968,10587126,105078043.0,A + W,Restaurant,1277 YORK MILLS RD,Pass,2,,2022-11-23,,,,,43.76055,-79.32521,068928fb9714b0709e6d332005a1f82e,other,0.5
971,10738186,105046591.0,A AND D GROCERY INC,Food Store (Convenience/Variety),55 OAKMOUNT RD,Pass,1,,2022-09-27,,,,,43.65676,-79.46315,7e2c462530a84534d9f2c0ba4836ac01,other,0.5
973,10785570,105201280.0,A BBQ HOUSE,Restaurant,664 YONGE ST,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-06-27,M - Minor,Notice to Comply,,,43.66709,-79.38569,8b154da0abaa62aac6dc37f49ca92275,bloor,0.255
990,10729338,105021871.0,A BETTER WAY RETIREMENT HOME,Retirement Homes(Licensed),22 PURPLEDUSK TRL,Pass,3,,2022-08-12,,,,,43.78365,-79.20761,e26dd90f01fdbc854d9922e37bfe93f5,other,0.5
998,10726605,105020269.0,A BETTER WAY RETIREMENT HOME CORP.,Retirement Homes(Licensed),34 MIDDLEPORT CRES,Pass,3,Fail to protect against entry of pests - Sec. 13(1),2022-08-10,M - Minor,Notice to Comply,,,43.81549,-79.21706,2d744cd64217b7b0dd153560791b74c1,other,0.422
1008,10750000,105025131.0,A BING-CHINESE CREPE,Restaurant,"879 BAY ST, Unit-3",Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-08-18,M - Minor,Notice to Comply,,,43.66278,-79.38623,152ff43e20e34b5d6e68a363e5ad5eef,other,0.658
1018,10774701,105125399.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,5193 YONGE ST,Pass,3,,2023-02-22,,,,,43.77035,-79.41288,b85196be801f0c5b39c1015697e67904,other,0.5
1030,10804594,105329791.0,A COTE SORREL WINE BAR,Restaurant,1156 YONGE ST,Pass,3,,2024-02-21,,,,,43.68021,-79.39113,374cf0c09c501c463301a2f5f854554d,other,0.5
1033,10681974,105035152.0,A I SUSHI,Restaurant,5085 SHEPPARD AVE E,Pass,2,,2022-09-07,,,,,43.79262,-79.24088,ae320de383d68b30948780fead6e2870,other,0.5
1035,10758758,105006582.0,A INDRA KITCHEN,Food Take Out,"400 SEWELLS RD, Unit-4",Pass,2,,2022-07-15,,,,,43.81715,-79.21098,08575189adc769e0083f22ccf4f4fff7,other,0.5
1038,10811394,105378028.0,A LA TABLE BY HANNA,Food Take Out,"486 FRONT ST W, Unit-WM51",Pass,2,,2024-05-14,,,,,43.64211,-79.39711,df7d273f80b3017cc12f59b4ceb76c3d,other,0.5
1039,10809219,105363012.0,A PLACE TO PLAY NURSERY SCHOOL OF BLOOR WEST VILLAGE,Child Care - Catered,680 ANNETTE ST,Pass,2,,2024-04-17,,,,,43.65935,-79.48502,e1cf8ce52ac7fb2afc5f92456a01fd82,other,0.5
1040,10778530,105156203.0,A RIA RESTAURANT,Restaurant,1370 ST CLAIR AVE W,Pass,2,,2023-04-18,,,,,43.67669,-79.44976,14f0ab0821325151b59891b33f64420d,other,0.5
1042,10222572,104996769.0,A SUNSHINE RESTAURANT,Restaurant,796 SHEPPARD AVE E,Pass,2,Food premise maintained in manner permitting health hazard (Insects) - Sec. 7(1)(a)(i)    ,2022-06-27,C - Crucial,Summons and Health Hazard Order,Conviction - Fined,875.0,43.76984,-79.37465,65bcc23154eeb2f8e6874efc572e996d,other,0.655
1057,10761109,105021499.0,A SUSHI,Food Court Vendor,"4750 YONGE ST, Unit-131",Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-08-11,M - Minor,Notice to Comply,,,43.76048,-79.41103,b48c9e8648ef1cf0cdc7a913994c100e,other,0.215
1062,10765703,105052228.0,A SZECHUAN RESTAURANT,Restaurant,440 SPADINA AVE,Pass,3,Use food equipment not in good repair - Sec.  8(1)(b)  ,2022-10-07,S - Significant,Notice to Comply,,,43.65653,-79.3997,c7bb77dc39b2c65ba3391b11f01740f4,kensington,0.337
1090,10747848,104955598.0,A YAH SO NICE,Food Take Out,1671 KEELE ST,Pass,3,Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ,2022-06-24,M - Minor,Notice to Comply,,,43.6842,-79.47222,93b4ff1e15629e80fc475e85b414d79b,other,0.669
1096,10659813,105135428.0,A and W,Food Take Out,2692 EGLINTON AVE E,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-03-10,M - Minor,Notice to Comply,,,43.73679,-79.24866,25da3e076b5c4cac15fe5999d123cfff,other,0.227
1098,10675770,105092144.0,A&E VARIETY STORE,Food Store (Convenience/Variety),1308 DANFORTH AVE,Pass,1,Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5),2022-12-22,NA - Not Applicable,Notice to Comply,,,43.68235,-79.3297,ddbcc31a7b250abf59d4b6fec4daa90b,other,0.514
1099,10617814,105099094.0,A&W,Restaurant,85 DANFORTH AVE,Pass,2,,2023-01-12,,,,,43.67597,-79.35889,50aaced389aa122d05b23a2201ebe74a,other,0.5
1150,10722564,105036319.0,A&W RESTAURANT,Restaurant,"2151 ST CLAIR AVE W, Bldg-0",Pass,2,,2022-09-09,,,,,43.6709,-79.4731,965aeea47af6c375978fbc6f5d856cd9,other,0.5
1154,9000251,105015288.0,A-1 DISCOUNT VARIETY,Food Store (Convenience/Variety),2412 LAKE SHORE BLVD W,Pass,1,,2022-08-15,,,,,43.61471,-79.48911,f1f67521ea8333cbfbec5ed9b20027eb,other,0.5
1155,9021965,105025642.0,A-1 SWEET & RESTAURANT,Food Take Out,"3300 MCNICOLL AVE, Unit-18",Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-08-19,M - Minor,Notice to Comply,,,43.82073,-79.26102,dee04a03ff0ed35fe9205c0396b42b8a,other,0.586
1160,10662179,105085070.0,A-OK CAFE,Restaurant,50 BLOOR ST W,Pass,1,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-12-07,M - Minor,Notice to Comply,,,43.67039,-79.38832,05c84435bba28a435127b9de4b819d20,bloor,0.44
1164,10492134,105055184.0,A-Z AFRICAN AND WEST INDIAN MARKET,Food Store (Convenience/Variety),1040 ALBION RD,Pass,2,,2022-10-13,,,,,43.73696,-79.56397,661f5887498a461e042ac109c544b1f2,other,0.5
1170,10531457,105158797.0,A. Y. JACKSON H.S. CAFETERIA,Cafeteria - Private Access,50 FRANCINE DR,Pass,2,,2023-04-24,,,,,43.80527,-79.36656,87f9f26d189c1b90699fa919ff3b2329,other,0.5
1172,9000239,105006594.0,A.C. RANCH CAFFE,Restaurant,1220 ST CLAIR AVE W,Pass,2,,2022-07-15,,,,,43.67785,-79.44478,f9a57a9de0fd3743a8009de10d00ea47,other,0.5
1178,9000247,105040568.0,A.R.K. MARKET,Food Store (Convenience/Variety),"31 ST DENNIS DR, Unit-133",Pass,2,Operate food premise - furniture not constructed to permit cleaning - Sec. 9,2022-09-16,M - Minor,Notice to Comply,,,43.71858,-79.32959,10d658d3a6d43bc1c0185860b86a6864,other,0.502
1188,10733072,105043079.0,A1 CASH + CARRY,Food Depot,1168 CALEDONIA RD,Pass,1,,2022-09-27,,,,,43.71594,-79.46797,3943dc7ae7432ae6f1d09c3404ae73ca,other,0.5
1191,10493037,105054075.0,A1 Cash + Carry Express,Food Store (Convenience/Variety),"225 EVANS AVE, Unit-A",Pass,1,,2022-10-12,,,,,43.61711,-79.5173,76d7d066ebfa4522c76e054eb8663ad9,other,0.5
1192,10580509,105073059.0,A1 Convenience,Food Store (Convenience/Variety),151 MORNINGSIDE AVE,Pass,1,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-11-17,M - Minor,Notice to Comply,,,43.76218,-79.18338,c90b2c220ae60553fb0344154dfc18af,other,0.222
1193,10431535,105055190.0,A1 PETRO BIZ,Food Store (Convenience/Variety),2922 ISLINGTON AVE,Pass,1,,2022-10-13,,,,,43.75576,-79.56962,65ff5959378c234a3e7b0a21083d41d4,other,0.5
1194,10201481,105379771.0,AAA BAR,Restaurant,138 ADELAIDE ST E,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2024-05-14,M - Minor,Notice to Comply,,,43.65178,-79.37277,a71ef6f47592179a077823e2bf58f7d7,other,0.425
1198,10695528,105030891.0,AAAMAZING SALAD,Restaurant,82A ADELAIDE ST E,Pass,2,,2022-08-29,,,,,43.65147,-79.37473,5e5901b9555fc83b21eb4cf4a1452415,other,0.5
1202,10754953,105043276.0,AAFRIEN INDIAN RESTAURANT,Restaurant,55 EGLINTON AVE E,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-09-21,M - Minor,Notice to Comply,,,43.70692,-79.39608,158d20ab754b4112fa1f5c3ba5b84841,other,0.384
1208,10754953,105171019.0,NEW AAFRIEN,Restaurant,55 EGLINTON AVE E,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2023-05-10,M - Minor,Notice to Comply,,,43.70692,-79.39608,3f279e82867fff21807c3a1fd281d73b,other,0.634
1215,10805257,105334327.0,AAMARA,Restaurant,1224 ST CLAIR AVE W,Pass,2,,2024-02-28,,,,,43.67777,-79.44492,87d39395289b4e1ee041bc2bf092a0ca,other,0.5
1216,10617009,105050504.0,AANCH MODERNISTIC INDIAN CUISINE,Restaurant,259 WELLINGTON ST W,Pass,3,Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c),2022-10-05,S - Significant,Notice to Comply,,,43.64496,-79.39078,a2a0a0acebbe13ab48cae90c1d4e0cb3,other,0.359
1226,10734510,105054087.0,AANGEN - COWAN KITCHEN,Community Kitchen (Meal Program),201 COWAN AVE,Pass,2,,2022-10-12,,,,,43.64075,-79.43229,2c523f455759ee2ed700c767dd689be5,other,0.5
1230,10616979,105017318.0,AARSH CONVENIENCE MARKET,Food Store (Convenience/Variety),452 RATHBURN RD,Pass,1,,2022-08-05,,,,,43.65314,-79.57334,f731605d888955e20e74bd2352f458db,other,0.5
1233,10459168,105075250.0,AARUSHA CAKE HOUSE,Bakery,"5215 FINCH AVE E, Unit-228",Pass,2,,2022-11-17,,,,,43.80952,-79.257,e26a0a393775d49295fc73073bdd2c12,other,0.5
1235,10706707,105146607.0,ABA'S BAGEL COMPANY,Bakery,"884 EGLINTON AVE W, Unit-A",Pass,2,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2023-03-30,S - Significant,Corrected During Inspection,,,43.70094,-79.42695,bc5afb2ce47d37309ee6958a4432ad31,other,0.283
1239,10813943,105393602.0,ABANICO DANCE & ENTERTAINMENT,Private Club,"3473 LAKE SHORE BLVD W, Bsmt-A",Pass,2,,2024-06-05,,,,,43.5949,-79.53041,46155d287e262166411df8f920665647,other,0.5
1240,10752757,105130826.0,ABBEY MEAT MARKET,Butcher Shop,28 EDDYSTONE AVE,Pass,3,Fail to protect against entry of pests - Sec. 13(1),2023-03-02,M - Minor,Notice to Comply,,,43.74887,-79.51795,7bf7a84caa4bf8c548c47b223d5b75a1,other,0.413
1259,9000263,105144955.0,ABBIRAMI CATERING & TAKE-OUT,Food Take Out,2619 EGLINTON AVE E,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-03-28,M - Minor,Notice to Comply,,,43.73529,-79.25231,995987195787b4c02116231b7157a065,other,0.211
1273,10454024,105072206.0,ABBY'S CONVENIENCE,Food Store (Convenience/Variety),675 QUEEN ST W,Pass,1,,2022-11-14,,,,,43.64684,-79.40475,6b75e981ccf04470ec90c419f7a04310,other,0.5
1275,9021734,105046476.0,ABC CONVENIENT,Food Store (Convenience/Variety),1110 BLOOR ST W,Pass,1,,2022-09-27,,,,,43.66011,-79.43478,451688fed86a3b7d17950a254a6b688c,other,0.5
1276,10624262,105015297.0,ABC Euro Delicatessen,Supermarket,"6 LEBOVIC AVE, -#D4",Pass,2,,2022-09-22,,,,,43.7244,-79.29297,fa6ff37ba2b64ed133a71992e111af01,other,0.5
1279,10421823,105001192.0,ABERDEEN MARKET,Fish Shop,2330 EGLINTON AVE W,Pass,2,,2022-07-05,,,,,43.69276,-79.46555,7dbdd1ffe80c770e2301528de1f941ae,other,0.5
1283,10800018,105294133.0,ABEYAN PIZZA AND GRILL,Food Take Out,118 JOHN ST,Pass,2,,2023-12-11,,,,,43.6483,-79.39054,b682b303d6a697cf88bde051b0e450e1,queenwest,0.5
1285,10751126,105184247.0,ABIONA CENTER HUMEWOOD CAMPUS,Child Care - Food Preparation,40 HUMEWOOD DR,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,2023-06-02,M - Minor,Notice to Comply,,,43.68418,-79.42739,ca7aeccd7c8ad28ceed9732d73d0b464,other,0.661
1290,10801301,105303313.0,ABIZ SHAWARMA,Restaurant,"69 LEBOVIC AVE, Unit-D110",Pass,2,,2024-01-04,,,,,43.72322,-79.28826,fc77afd805ae06b71cdcb97cc15b8625,other,0.5
1291,10631383,105244446.0,ABOGIDA LOUNGE,Restaurant,1393 DANFORTH AVE,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-09-06,M - Minor,Notice to Comply,,,43.68229,-79.32765,8dda03c71aa1c835556b9bd7bd7f7c8a,other,0.442
1294,10811845,105380614.0,ABOUT YOU CAKE STUDIO,Food Take Out,"3272 MIDLAND AVE, Unit-B110",Pass,2,,2024-05-15,,,,,43.80493,-79.29029,517bfb6f5448936b3fa3a74a6f8e9e4c,other,0.5
1295,10795275,105261572.0,ABRIELLE,Restaurant,355 KING ST W,Pass,2,,2023-10-06,,,,,43.64593,-79.39194,ac5929f446f51a9f7a8cf06bc7aa685a,other,0.5
1297,9053407,,ABSINTHE COFFEE HOUSE CAFETERIA - PRIVATE ACCESS,Restaurant,"4700 KEELE ST, Unit-13",Pass,1,,,,,,,43.77342,-79.50234,4594e5ccdf8e980bab7cbaa02e2f39a7,other,0.5
1298,10677642,105199269.0,ABSOLUT BAR,Cocktail Bar / Beverage Room,909 LAKE SHORE BLVD W,Pass,2,,2023-06-23,,,,,43.62933,-79.41512,44ec56c8768765680109d085d9096712,other,0.5
1301,10324725,105022122.0,ABSOLUTE BAKERY,Bakery,589 PARLIAMENT ST,Pass,3,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,2022-08-12,M - Minor,Notice to Comply,,,43.66755,-79.36916,9607db77731c79f18cc410dd92ee665b,other,0.633
1310,10287399,104630720.0,ABSOLUTE COMEDY,Restaurant,"2335 YONGE ST, Unit-2",Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-09-28,M - Minor,Notice to Comply,,,43.70864,-79.39832,5d06aa5230d725dd4252fa02b9bb2b60,other,0.217
1319,10327339,,ABSOLUTE DOLLAR,Food Store (Convenience/Variety),1000 GERRARD ST E,Pass,1,,,,,,,43.66943,-79.3393,7d815507fe0ceb605972f0b6536407d8,other,0.5
1320,10642771,105140722.0,ABSORBENT YEARS CHILDCARE,Child Care - Catered,"2737 BAYVIEW AVE, Flr-1",Pass,2,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ,2023-03-21,S - Significant,Corrected During Inspection,,,43.76098,-79.38586,186437ec15cad65d62a330984f24064f,other,0.399
1323,10686833,105183566.0,ABSORBENT YEARS CHILDCARE CENTRE,Child Care - Catered,"128 FAIRVIEW MALL DR, Flr-1",Pass,2,,2023-06-05,,,,,43.77996,-79.34466,7e2a5726c4d3cdab4220eaf96916476c,other,0.5
1326,10696923,105074380.0,ABURI HANA,Restaurant,102 YORKVILLE AVE,Pass,2,,2022-11-16,,,,,43.67107,-79.39255,547508e2ed8e88205cc27f57b5a9ee6d,bloor,0.5
1328,10564652,105018111.0,ABYSSINA ETHIOPIAN RESTAURANT,Restaurant,884 DANFORTH AVE,Pass,2,Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5),2022-08-05,NA - Not Applicable,Notice to Comply,,,43.68015,-79.33986,caa5055d8a5e7bd62dc469d4767c3976,other,0.484
1331,10805250,105334273.0,ACADEMY PLACE TUCK SHOP,Food Store (Convenience/Variety),2101 ISLINGTON AVE,Pass,1,,2024-02-28,,,,,43.70369,-79.54889,46ac4b361f7a44e7dd3c25e195446320,other,0.5
1332,10771847,105098629.0,ACADÃÂMIE ALEXANDRE-DUMAS - SNP,Student Nutrition Site,"255 CORONATION DR, Rm-124",Pass,1,,2023-01-12,,,,,43.76243,-79.17977,20590ae8fed67bb46d364b7a3eb0ac89,other,0.5
1333,10787839,105215672.0,ACAI BRAZIL,Food Take Out,2039 YONGE ST,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2023-07-20,S - Significant,Corrected During Inspection,,,43.70178,-79.39706,2881cf342d6dde0f9d96df6c55d48adc,other,0.678
